Year,Month,Day,Hour,Minute,Second,Millisecond,Voltage,Current
2025,07,16,16,35,54,952,5000.99,182.881
2025,07,16,16,35,55,052,5001.14,182.881
2025,07,16,16,35,55,152,5001.14,30.5055
2025,07,16,16,35,55,252,5000.96,30.5055
2025,07,16,16,35,55,352,5000.96,30.5055
2025,07,16,16,35,55,452,5000.96,4.85184
2025,07,16,16,35,55,552,5000.95,4.85184
2025,07,16,16,35,55,652,5000.95,0000
2025,07,16,16,35,55,752,5000.95,0000
2025,07,16,16,35,55,852,5000.97,0000
2025,07,16,16,35,55,952,5000.97,0000
2025,07,16,16,35,56,052,5000.95,0000
2025,07,16,16,35,56,152,5000.95,0000
2025,07,16,16,35,56,252,5000.95,0000
2025,07,16,16,35,56,352,5000.97,0000
2025,07,16,16,35,56,452,5000.97,1.85197
2025,07,16,16,35,56,552,5000.97,1.85197
2025,07,16,16,35,56,652,5000.98,1.85197
2025,07,16,16,35,56,752,5000.98,5.84903
2025,07,16,16,35,56,852,5000.9,5.84903
2025,07,16,16,35,56,952,5000.9,0000
2025,07,16,16,35,57,052,5000.9,0000
2025,07,16,16,35,57,152,5000.9,0000
2025,07,16,16,35,57,252,5000.9,11.0292
2025,07,16,16,35,57,352,5000.9,11.0292
2025,07,16,16,35,57,452,5000.92,11.0292
2025,07,16,16,35,57,552,5000.92,12.6356
2025,07,16,16,35,57,652,5000.96,12.6356
2025,07,16,16,35,57,752,5000.96,3.91854
2025,07,16,16,35,57,852,5000.96,3.91854
2025,07,16,16,35,57,952,5001.09,3.91854
2025,07,16,16,35,58,052,5001.09,0000
2025,07,16,16,35,58,152,5001.09,0000
2025,07,16,16,35,58,252,5000.97,0000
2025,07,16,16,35,58,352,5000.97,0000
2025,07,16,16,35,58,452,5000.97,0000
2025,07,16,16,35,58,552,5000.97,0000
2025,07,16,16,35,58,652,5000.97,0000
2025,07,16,16,35,58,752,5000.92,0000
2025,07,16,16,35,58,852,5000.92,1.47438
2025,07,16,16,35,58,953,5000.92,1.47438
2025,07,16,16,35,59,053,5000.98,1.47438
2025,07,16,16,35,59,153,5000.98,0000
2025,07,16,16,35,59,253,5001.01,0000
2025,07,16,16,35,59,353,5001.01,0000
2025,07,16,16,35,59,453,5001.01,0000
2025,07,16,16,35,59,553,5000.98,0000
2025,07,16,16,35,59,653,5000.98,0000
2025,07,16,16,35,59,753,5000.98,0000
2025,07,16,16,35,59,853,5000.99,0000
2025,07,16,16,35,59,953,5000.99,0000
2025,07,16,16,36,00,053,5001,0000
2025,07,16,16,36,00,153,5001,0000
2025,07,16,16,36,00,253,5001,0000
2025,07,16,16,36,00,353,5000.96,0000
2025,07,16,16,36,00,453,5000.96,0000
2025,07,16,16,36,00,553,5000.96,0000
2025,07,16,16,36,00,653,5000.92,0000
2025,07,16,16,36,00,753,5000.92,0000
2025,07,16,16,36,00,853,5000.97,0000
2025,07,16,16,36,00,953,5000.97,0000
2025,07,16,16,36,01,053,5000.97,0000
2025,07,16,16,36,01,153,5001,0000
2025,07,16,16,36,01,253,5001,0000
2025,07,16,16,36,01,353,5001,0000
2025,07,16,16,36,01,453,5001.03,0000
2025,07,16,16,36,01,553,5001.03,0000
2025,07,16,16,36,01,653,5001.02,0000
2025,07,16,16,36,01,753,5001.02,0000
2025,07,16,16,36,01,853,5001.02,0000
2025,07,16,16,36,01,953,5001,0000
2025,07,16,16,36,02,053,5001,0000
2025,07,16,16,36,02,153,5001,0000
2025,07,16,16,36,02,253,5000.96,0000
2025,07,16,16,36,02,353,5000.96,0000
2025,07,16,16,36,02,453,5001,0000
2025,07,16,16,36,02,553,5001,0000
2025,07,16,16,36,02,653,5001,0000
2025,07,16,16,36,02,753,5001.01,0000
2025,07,16,16,36,02,853,5001.01,0000
2025,07,16,16,36,02,953,5001.02,0000
2025,07,16,16,36,03,053,5001.02,0000
2025,07,16,16,36,03,153,5001.02,0000
2025,07,16,16,36,03,253,5000.98,0000
2025,07,16,16,36,03,353,5000.98,0000
2025,07,16,16,36,03,453,5000.98,0000
2025,07,16,16,36,03,553,5000.99,0000
2025,07,16,16,36,03,653,5000.99,0000
2025,07,16,16,36,03,753,5000.98,0000
2025,07,16,16,36,03,853,5000.98,0000
2025,07,16,16,36,03,953,5000.98,0000
2025,07,16,16,36,04,053,5001.02,0000
2025,07,16,16,36,04,153,5001.02,0000
2025,07,16,16,36,04,253,5001.02,0000
2025,07,16,16,36,04,353,5001.03,0000
2025,07,16,16,36,04,453,5001.03,0000
2025,07,16,16,36,04,553,5001.01,0000
2025,07,16,16,36,04,653,5001.01,0000
2025,07,16,16,36,04,753,5001.01,0000
2025,07,16,16,36,04,853,5001.02,0000
2025,07,16,16,36,04,953,5001.02,0000
2025,07,16,16,36,05,053,5001.02,0000
2025,07,16,16,36,05,153,5001.04,0000
2025,07,16,16,36,05,253,5001.04,0000
2025,07,16,16,36,05,353,5001.01,0000
2025,07,16,16,36,05,453,5001.01,0000
2025,07,16,16,36,05,553,5001.01,0000
2025,07,16,16,36,05,653,5001,0000
2025,07,16,16,36,05,753,5001,0000
2025,07,16,16,36,05,853,5001,0000
2025,07,16,16,36,05,953,5001.03,0000
2025,07,16,16,36,06,053,5001.03,0000
2025,07,16,16,36,06,153,5000.98,0000
2025,07,16,16,36,06,253,5000.98,0000
2025,07,16,16,36,06,353,5000.98,0000
2025,07,16,16,36,06,453,5001.01,0000
2025,07,16,16,36,06,553,5001.01,0000
2025,07,16,16,36,06,653,5000.97,0000
2025,07,16,16,36,06,753,5000.97,0000
2025,07,16,16,36,06,853,5000.97,0000
2025,07,16,16,36,06,954,5001,0000
2025,07,16,16,36,07,054,5001,0000
2025,07,16,16,36,07,153,5001,0000
2025,07,16,16,36,07,253,5000.98,0000
2025,07,16,16,36,07,353,5000.98,0000
2025,07,16,16,36,07,453,5001,0000
2025,07,16,16,36,07,553,5001,0000
2025,07,16,16,36,07,653,5001,0000
2025,07,16,16,36,07,753,5000.98,0000
2025,07,16,16,36,07,854,5000.98,0000
2025,07,16,16,36,07,954,5000.95,0000
2025,07,16,16,36,08,054,5000.95,0000
2025,07,16,16,36,08,154,5000.95,10.4435
2025,07,16,16,36,08,254,5000.8,10.4435
2025,07,16,16,36,08,354,5000.8,4.38392
2025,07,16,16,36,08,454,5000.8,4.38392
2025,07,16,16,36,08,554,5000.97,4.38392
2025,07,16,16,36,08,654,5000.97,51.8791
2025,07,16,16,36,08,754,5000.97,51.8791
2025,07,16,16,36,08,854,5001.02,51.8791
2025,07,16,16,36,08,954,5001.02,87.1901
2025,07,16,16,36,09,054,5001.01,87.1901
2025,07,16,16,36,09,154,5001.01,153.982
2025,07,16,16,36,09,254,5001.01,153.982
2025,07,16,16,36,09,354,5001.05,153.982
2025,07,16,16,36,09,454,5001.05,0170
2025,07,16,16,36,09,554,5001.05,0170
2025,07,16,16,36,09,654,5001.06,0170
2025,07,16,16,36,09,754,5001.06,91.8716
2025,07,16,16,36,09,854,5001.01,91.8716
2025,07,16,16,36,09,954,5001.01,90.8831
2025,07,16,16,36,10,054,5001.01,90.8831
2025,07,16,16,36,10,154,5001.06,90.8831
2025,07,16,16,36,10,254,5001.06,127.037
2025,07,16,16,36,10,354,5001.06,127.037
2025,07,16,16,36,10,454,5001.04,127.037
2025,07,16,16,36,10,554,5001.04,192.661
2025,07,16,16,36,10,654,5001.03,192.661
2025,07,16,16,36,10,754,5001.03,192.661
2025,07,16,16,36,10,854,5001.03,187.227
2025,07,16,16,36,10,954,5001.07,187.227
2025,07,16,16,36,11,054,5001.07,107.141
2025,07,16,16,36,11,154,5001.07,107.141
2025,07,16,16,36,11,254,5001.26,107.141
2025,07,16,16,36,11,354,5001.26,17.4278
2025,07,16,16,36,11,454,5001.05,17.4278
2025,07,16,16,36,11,554,5001.05,17.4278
2025,07,16,16,36,11,654,5001.05,14.2954
2025,07,16,16,36,11,754,5000.66,14.2954
2025,07,16,16,36,11,854,5000.66,125.996
2025,07,16,16,36,11,954,5000.66,125.996
2025,07,16,16,36,12,054,5001.12,125.996
2025,07,16,16,36,12,154,5001.12,120.218
2025,07,16,16,36,12,254,5001.01,120.218
2025,07,16,16,36,12,354,5001.01,141.313
2025,07,16,16,36,12,454,5001.01,141.313
2025,07,16,16,36,12,554,5000.86,141.313
2025,07,16,16,36,12,654,5000.86,219.818
2025,07,16,16,36,12,754,5000.86,219.818
2025,07,16,16,36,12,854,5001.03,219.818
2025,07,16,16,36,12,954,5001.03,213.886
2025,07,16,16,36,13,054,5001.37,213.886
2025,07,16,16,36,13,154,5001.37,213.886
2025,07,16,16,36,13,254,5001.37,179.231
2025,07,16,16,36,13,354,5000.99,179.231
2025,07,16,16,36,13,454,5000.99,274.727
2025,07,16,16,36,13,554,5000.99,274.727
2025,07,16,16,36,13,654,5001.1,274.727
2025,07,16,16,36,13,754,5001.1,306.817
2025,07,16,16,36,13,854,5001.08,306.817
2025,07,16,16,36,13,954,5001.08,306.817
2025,07,16,16,36,14,054,5001.08,339.034
2025,07,16,16,36,14,154,5001.16,339.034
2025,07,16,16,36,14,254,5001.16,98.4484
2025,07,16,16,36,14,354,5001.16,98.4484
2025,07,16,16,36,14,454,5001.24,98.4484
2025,07,16,16,36,14,554,5001.24,1.92091
2025,07,16,16,36,14,654,5001,1.92091
2025,07,16,16,36,14,754,5001,1.92091
2025,07,16,16,36,14,854,5001,0000
2025,07,16,16,36,14,955,5001.08,0000
2025,07,16,16,36,15,054,5001.08,0000
2025,07,16,16,36,15,154,5001.08,0000
2025,07,16,16,36,15,254,5001.04,0000
2025,07,16,16,36,15,354,5001.04,0000
2025,07,16,16,36,15,454,5001.05,0000
2025,07,16,16,36,15,554,5001.05,0000
2025,07,16,16,36,15,654,5001.05,0000
2025,07,16,16,36,15,754,5001.05,0000
2025,07,16,16,36,15,854,5001.05,0000
2025,07,16,16,36,15,954,5001.06,0000
2025,07,16,16,36,16,055,5001.06,0000
2025,07,16,16,36,16,154,5001.06,0000
2025,07,16,16,36,16,254,5001.03,0000
2025,07,16,16,36,16,355,5001.03,57.9496
2025,07,16,16,36,16,454,5001.03,57.9496
2025,07,16,16,36,16,554,5001.47,57.9496
2025,07,16,16,36,16,655,5001.47,13.2315
2025,07,16,16,36,16,754,5001.02,13.2315
2025,07,16,16,36,16,854,5001.02,13.2315
2025,07,16,16,36,16,955,5001.02,42.4548
2025,07,16,16,36,17,055,5000.98,42.4548
2025,07,16,16,36,17,155,5000.98,73.2296
2025,07,16,16,36,17,254,5000.98,73.2296
2025,07,16,16,36,17,355,5001.11,73.2296
2025,07,16,16,36,17,455,5001.11,14.7566
2025,07,16,16,36,17,555,5001.12,14.7566
2025,07,16,16,36,17,655,5001.12,0000
2025,07,16,16,36,17,755,5001.12,0000
2025,07,16,16,36,17,855,5001.08,0000
2025,07,16,16,36,17,955,5001.08,0000
2025,07,16,16,36,18,055,5001.06,0000
2025,07,16,16,36,18,155,5001.06,0000
2025,07,16,16,36,18,255,5001.06,0000
2025,07,16,16,36,18,355,5000.96,0000
2025,07,16,16,36,18,455,5000.96,13.9843
2025,07,16,16,36,18,555,5000.96,13.9843
2025,07,16,16,36,18,655,5000.93,13.9843
2025,07,16,16,36,18,755,5000.93,65.7679
2025,07,16,16,36,18,855,5001.06,65.7679
2025,07,16,16,36,18,955,5001.06,65.7679
2025,07,16,16,36,19,055,5001.06,116.381
2025,07,16,16,36,19,155,5001.08,116.381
2025,07,16,16,36,19,255,5001.08,183.082
2025,07,16,16,36,19,355,5001.08,183.082
2025,07,16,16,36,19,455,5000.95,183.082
2025,07,16,16,36,19,555,5000.95,239.871
2025,07,16,16,36,19,655,5000.9,239.871
2025,07,16,16,36,19,755,5000.9,239.871
2025,07,16,16,36,19,855,5000.9,244.532
2025,07,16,16,36,19,955,5001.14,244.532
2025,07,16,16,36,20,055,5001.14,174.305
2025,07,16,16,36,20,155,5001.14,174.305
2025,07,16,16,36,20,255,5001.06,174.305
2025,07,16,16,36,20,355,5001.06,158.508
2025,07,16,16,36,20,455,5001.08,158.508
2025,07,16,16,36,20,555,5001.08,158.508
2025,07,16,16,36,20,655,5001.08,157.792
2025,07,16,16,36,20,755,5001.1,157.792
2025,07,16,16,36,20,855,5001.1,157.926
2025,07,16,16,36,20,955,5001.1,157.926
2025,07,16,16,36,21,055,5001.06,157.926
2025,07,16,16,36,21,155,5001.06,162.998
2025,07,16,16,36,21,255,5001.35,162.998
2025,07,16,16,36,21,355,5001.35,162.998
2025,07,16,16,36,21,455,5001.35,78.0337
2025,07,16,16,36,21,555,5001.07,78.0337
2025,07,16,16,36,21,655,5001.07,57.479
2025,07,16,16,36,21,755,5001.07,57.479
2025,07,16,16,36,21,855,5001.27,57.479
2025,07,16,16,36,21,955,5001.27,49.8369
2025,07,16,16,36,22,055,5000.97,49.8369
2025,07,16,16,36,22,155,5000.97,110.254
2025,07,16,16,36,22,255,5000.97,110.254
2025,07,16,16,36,22,355,5000.86,110.254
2025,07,16,16,36,22,455,5000.86,130.177
2025,07,16,16,36,22,555,5001.08,130.177
2025,07,16,16,36,22,655,5001.08,130.177
2025,07,16,16,36,22,755,5001.08,98.6807
2025,07,16,16,36,22,855,5001.06,98.6807
2025,07,16,16,36,22,955,5001.06,84.0418
2025,07,16,16,36,23,055,5001.06,84.0418
2025,07,16,16,36,23,155,5001.11,84.0418
2025,07,16,16,36,23,255,5001.11,83.4294
2025,07,16,16,36,23,355,5001.07,83.4294
2025,07,16,16,36,23,455,5001.07,83.4294
2025,07,16,16,36,23,555,5001.07,131.318
2025,07,16,16,36,23,655,5001.2,131.318
2025,07,16,16,36,23,755,5001.2,104.887
2025,07,16,16,36,23,855,5001.2,104.887
2025,07,16,16,36,23,955,5001.05,104.887
2025,07,16,16,36,24,055,5001.05,91.7505
2025,07,16,16,36,24,155,5001.03,91.7505
2025,07,16,16,36,24,255,5001.03,91.7505
2025,07,16,16,36,24,355,5001.03,101.709
2025,07,16,16,36,24,455,5000.9,101.709
2025,07,16,16,36,24,555,5000.9,150.273
2025,07,16,16,36,24,655,5000.9,150.273
2025,07,16,16,36,24,755,5001.04,150.273
2025,07,16,16,36,24,855,5001.04,117.722
2025,07,16,16,36,24,955,5001.12,117.722
2025,07,16,16,36,25,055,5001.12,117.722
2025,07,16,16,36,25,155,5001.12,54.0479
2025,07,16,16,36,25,255,5001.32,54.0479
2025,07,16,16,36,25,355,5001.32,18.9563
2025,07,16,16,36,25,455,5001.42,18.9563
2025,07,16,16,36,25,555,5001.42,18.9563
2025,07,16,16,36,25,655,5001.42,0000
2025,07,16,16,36,25,755,5001.05,0000
2025,07,16,16,36,25,856,5001.05,0000
2025,07,16,16,36,25,955,5001.05,0000
2025,07,16,16,36,26,056,5001.05,0000
2025,07,16,16,36,26,156,5001.05,0000
2025,07,16,16,36,26,255,5001.06,0000
2025,07,16,16,36,26,355,5001.06,0000
2025,07,16,16,36,26,456,5001.06,0000
2025,07,16,16,36,26,555,5001.09,0000
2025,07,16,16,36,26,655,5001.09,0000
2025,07,16,16,36,26,755,5001.09,0000
2025,07,16,16,36,26,855,5001.05,0000
2025,07,16,16,36,26,955,5001.05,0000
2025,07,16,16,36,27,056,5001.08,0000
2025,07,16,16,36,27,155,5001.08,0000
2025,07,16,16,36,27,255,5001.08,4.44025
2025,07,16,16,36,27,356,5001.05,4.44025
2025,07,16,16,36,27,456,5001.05,23.8429
2025,07,16,16,36,27,555,5001.05,23.8429
2025,07,16,16,36,27,656,5000.99,23.8429
2025,07,16,16,36,27,756,5000.99,32.3004
2025,07,16,16,36,27,856,5000.91,32.3004
2025,07,16,16,36,27,956,5000.91,32.3004
2025,07,16,16,36,28,056,5000.91,64.8694
2025,07,16,16,36,28,156,5001.05,64.8694
2025,07,16,16,36,28,256,5001.05,82.4715
2025,07,16,16,36,28,356,5001.05,82.4715
2025,07,16,16,36,28,456,5001.08,82.4715
2025,07,16,16,36,28,556,5001.08,98.3376
2025,07,16,16,36,28,656,5001.11,98.3376
2025,07,16,16,36,28,756,5001.11,68.9038
2025,07,16,16,36,28,856,5001.11,68.9038
2025,07,16,16,36,28,956,5001.08,68.9038
2025,07,16,16,36,29,056,5001.08,48.5141
2025,07,16,16,36,29,156,5001.14,48.5141
2025,07,16,16,36,29,256,5001.14,48.5141
2025,07,16,16,36,29,356,5001.14,39.6506
2025,07,16,16,36,29,456,5001.05,39.6506
2025,07,16,16,36,29,556,5001.05,120.72
2025,07,16,16,36,29,656,5001.05,120.72
2025,07,16,16,36,29,756,5001.17,120.72
2025,07,16,16,36,29,856,5001.17,112.57
2025,07,16,16,36,29,956,5001.01,112.57
2025,07,16,16,36,30,056,5001.01,112.57
2025,07,16,16,36,30,156,5001.01,155.243
2025,07,16,16,36,30,256,5001.12,155.243
2025,07,16,16,36,30,356,5001.12,206.474
2025,07,16,16,36,30,456,5001.12,206.474
2025,07,16,16,36,30,556,5001.08,206.474
2025,07,16,16,36,30,656,5001.08,192.382
2025,07,16,16,36,30,756,5001.09,192.382
2025,07,16,16,36,30,856,5001.09,192.382
2025,07,16,16,36,30,956,5001.09,149.796
2025,07,16,16,36,31,056,5001.21,149.796
2025,07,16,16,36,31,156,5001.21,103.823
2025,07,16,16,36,31,256,5001.21,103.823
2025,07,16,16,36,31,356,5001.17,103.823
2025,07,16,16,36,31,456,5001.17,0000
2025,07,16,16,36,31,556,5001.13,0000
2025,07,16,16,36,31,656,5001.13,0000
2025,07,16,16,36,31,756,5001.13,2.16539
2025,07,16,16,36,31,856,5001.03,2.16539
2025,07,16,16,36,31,956,5001.03,4.61731
2025,07,16,16,36,32,056,5001.03,4.61731
2025,07,16,16,36,32,156,5001.1,4.61731
2025,07,16,16,36,32,256,5001.1,49.9026
2025,07,16,16,36,32,356,5001.05,49.9026
2025,07,16,16,36,32,456,5001.05,49.9026
2025,07,16,16,36,32,556,5001.05,146.547
2025,07,16,16,36,32,656,5001.07,146.547
2025,07,16,16,36,32,756,5001.07,190.579
2025,07,16,16,36,32,856,5001.07,190.579
2025,07,16,16,36,32,956,5001.2,190.579
2025,07,16,16,36,33,056,5001.2,169.03
2025,07,16,16,36,33,156,5001.06,169.03
2025,07,16,16,36,33,256,5001.06,169.03
2025,07,16,16,36,33,356,5001.06,133.898
2025,07,16,16,36,33,456,5001.06,133.898
2025,07,16,16,36,33,556,5001.06,189.561
2025,07,16,16,36,33,656,5001.06,189.561
2025,07,16,16,36,33,756,5001.11,189.561
2025,07,16,16,36,33,856,5001.11,159.164
2025,07,16,16,36,33,956,5001.15,159.164
2025,07,16,16,36,34,056,5001.15,196.515
2025,07,16,16,36,34,156,5001.15,196.515
2025,07,16,16,36,34,256,5001.15,196.515
2025,07,16,16,36,34,356,5001.15,175.065
2025,07,16,16,36,34,456,5001.15,175.065
2025,07,16,16,36,34,556,5001.02,175.065
2025,07,16,16,36,34,656,5001.02,187.917
2025,07,16,16,36,34,756,5001.13,187.917
2025,07,16,16,36,34,856,5001.13,187.917
2025,07,16,16,36,34,956,5001.13,148.081
2025,07,16,16,36,35,056,5001.28,148.081
2025,07,16,16,36,35,156,5001.28,21.6927
2025,07,16,16,36,35,256,5001.28,21.6927
2025,07,16,16,36,35,356,5001.12,21.6927
2025,07,16,16,36,35,456,5001.12,6.75174
2025,07,16,16,36,35,556,5001.08,6.75174
2025,07,16,16,36,35,656,5001.08,6.75174
2025,07,16,16,36,35,756,5001.08,12.9337
2025,07,16,16,36,35,856,5001.09,12.9337
2025,07,16,16,36,35,956,5001.09,14.8267
2025,07,16,16,36,36,056,5001.09,14.8267
2025,07,16,16,36,36,156,5001.05,14.8267
2025,07,16,16,36,36,256,5001.05,34.5848
2025,07,16,16,36,36,356,5000.9,34.5848
2025,07,16,16,36,36,456,5000.9,47.7619
2025,07,16,16,36,36,556,5000.9,47.7619
2025,07,16,16,36,36,656,5001.06,47.7619
2025,07,16,16,36,36,756,5001.06,98.7808
2025,07,16,16,36,36,856,5000.85,98.7808
2025,07,16,16,36,36,956,5000.85,98.7808
2025,07,16,16,36,37,056,5000.85,167.11
2025,07,16,16,36,37,157,5001.1,167.11
2025,07,16,16,36,37,256,5001.1,243.024
2025,07,16,16,36,37,357,5001.1,243.024
2025,07,16,16,36,37,456,5001.05,243.024
2025,07,16,16,36,37,556,5001.05,345.062
2025,07,16,16,36,37,656,5001.17,345.062
2025,07,16,16,36,37,757,5001.17,345.062
2025,07,16,16,36,37,856,5001.17,396.414
2025,07,16,16,36,37,957,5001.51,396.414
2025,07,16,16,36,38,057,5001.51,262.694
2025,07,16,16,36,38,156,5001.51,262.694
2025,07,16,16,36,38,256,5001.06,262.694
2025,07,16,16,36,38,356,5001.06,212.464
2025,07,16,16,36,38,457,5001.06,212.464
2025,07,16,16,36,38,556,5001.02,212.464
2025,07,16,16,36,38,657,5001.02,229.088
2025,07,16,16,36,38,756,5001.21,229.088
2025,07,16,16,36,38,857,5001.21,229.088
2025,07,16,16,36,38,957,5001.21,208.92
2025,07,16,16,36,39,056,5001.07,208.92
2025,07,16,16,36,39,157,5001.07,156.656
2025,07,16,16,36,39,257,5001.07,156.656
2025,07,16,16,36,39,357,5001.09,156.656
2025,07,16,16,36,39,457,5001.09,53.1298
2025,07,16,16,36,39,557,5001.09,53.1298
2025,07,16,16,36,39,657,5001.09,53.1298
2025,07,16,16,36,39,757,5001.09,61.5679
2025,07,16,16,36,39,857,5001.1,61.5679
2025,07,16,16,36,39,957,5001.1,82.077
2025,07,16,16,36,40,057,5001.05,82.077
2025,07,16,16,36,40,157,5001.05,82.077
2025,07,16,16,36,40,257,5001.05,124.42
2025,07,16,16,36,40,357,5001.09,124.42
2025,07,16,16,36,40,457,5001.09,248.635
2025,07,16,16,36,40,557,5001.09,248.635
2025,07,16,16,36,40,657,5001.08,248.635
2025,07,16,16,36,40,757,5001.08,313.704
2025,07,16,16,36,40,857,5001.08,313.704
2025,07,16,16,36,40,957,5001.08,313.704
2025,07,16,16,36,41,057,5001.08,284.633
2025,07,16,16,36,41,157,5001.15,284.633
2025,07,16,16,36,41,257,5001.15,284.633
2025,07,16,16,36,41,357,5001.15,267.131
2025,07,16,16,36,41,457,5001.1,267.131
2025,07,16,16,36,41,557,5001.1,195.121
2025,07,16,16,36,41,657,5001.1,195.121
2025,07,16,16,36,41,757,5001.13,195.121
2025,07,16,16,36,41,857,5001.13,109.872
2025,07,16,16,36,41,957,5001.3,109.872
2025,07,16,16,36,42,057,5001.3,109.872
2025,07,16,16,36,42,157,5001.3,0000
2025,07,16,16,36,42,257,5000.98,0000
2025,07,16,16,36,42,357,5000.98,23.3596
2025,07,16,16,36,42,457,5000.98,23.3596
2025,07,16,16,36,42,557,5001.12,23.3596
2025,07,16,16,36,42,657,5001.12,105.216
2025,07,16,16,36,42,757,5001.07,105.216
2025,07,16,16,36,42,857,5001.07,178.116
2025,07,16,16,36,42,957,5001.07,178.116
2025,07,16,16,36,43,057,5001.17,178.116
2025,07,16,16,36,43,157,5001.17,134.212
2025,07,16,16,36,43,257,5001.17,134.212
2025,07,16,16,36,43,357,5001.3,134.212
2025,07,16,16,36,43,457,5001.3,83.2618
2025,07,16,16,36,43,557,5001.04,83.2618
2025,07,16,16,36,43,657,5001.04,137.329
2025,07,16,16,36,43,757,5001.04,137.329
2025,07,16,16,36,43,857,5001.11,137.329
2025,07,16,16,36,43,957,5001.11,197.577
2025,07,16,16,36,44,057,5001.11,197.577
2025,07,16,16,36,44,157,5000.9,197.577
2025,07,16,16,36,44,257,5000.9,246.465
2025,07,16,16,36,44,357,5001.07,246.465
2025,07,16,16,36,44,457,5001.07,246.465
2025,07,16,16,36,44,557,5001.07,298.394
2025,07,16,16,36,44,657,5001.13,298.394
2025,07,16,16,36,44,757,5001.13,251.984
2025,07,16,16,36,44,857,5001.13,251.984
2025,07,16,16,36,44,957,5001.9,251.984
2025,07,16,16,36,45,057,5001.9,0000
2025,07,16,16,36,45,157,5001.19,0000
2025,07,16,16,36,45,257,5001.19,0000
2025,07,16,16,36,45,357,5001.19,0000
2025,07,16,16,36,45,457,5001.13,0000
2025,07,16,16,36,45,557,5001.13,0000
2025,07,16,16,36,45,657,5001.13,0000
2025,07,16,16,36,45,757,5001.12,0000
2025,07,16,16,36,45,857,5001.12,0000
2025,07,16,16,36,45,957,5001.09,0000
2025,07,16,16,36,46,057,5001.09,0000
2025,07,16,16,36,46,157,5001.09,12.7963
2025,07,16,16,36,46,257,5000.8,12.7963
2025,07,16,16,36,46,357,5000.8,53.5579
2025,07,16,16,36,46,457,5000.8,53.5579
2025,07,16,16,36,46,557,5001.32,53.5579
2025,07,16,16,36,46,657,5001.32,46.9155
2025,07,16,16,36,46,757,5001.13,46.9155
2025,07,16,16,36,46,857,5001.13,66.7512
2025,07,16,16,36,46,957,5001.13,66.7512
2025,07,16,16,36,47,057,5001.14,66.7512
2025,07,16,16,36,47,157,5001.14,78.0465
2025,07,16,16,36,47,257,5001.3,78.0465
2025,07,16,16,36,47,357,5001.3,78.0465
2025,07,16,16,36,47,457,5001.3,23.9513
2025,07,16,16,36,47,557,5001.12,23.9513
2025,07,16,16,36,47,657,5001.12,5.59536
2025,07,16,16,36,47,757,5001.12,5.59536
2025,07,16,16,36,47,857,5001.14,5.59536
2025,07,16,16,36,47,957,5001.14,38.1345
2025,07,16,16,36,48,057,5001.06,38.1345
2025,07,16,16,36,48,157,5001.06,38.1345
2025,07,16,16,36,48,257,5001.06,63.228
2025,07,16,16,36,48,357,5001.16,63.228
2025,07,16,16,36,48,457,5001.16,63.0667
2025,07,16,16,36,48,557,5001.16,63.0667
2025,07,16,16,36,48,657,5001.11,63.0667
2025,07,16,16,36,48,757,5001.11,95.9705
2025,07,16,16,36,48,858,5000.85,95.9705
2025,07,16,16,36,48,957,5000.85,162.566
2025,07,16,16,36,49,057,5000.85,162.566
2025,07,16,16,36,49,157,5001.11,162.566
2025,07,16,16,36,49,257,5001.11,194.35
2025,07,16,16,36,49,357,5001.11,194.35
2025,07,16,16,36,49,458,5001.1,194.35
2025,07,16,16,36,49,557,5001.1,194.819
2025,07,16,16,36,49,658,5001.1,194.819
2025,07,16,16,36,49,757,5001.1,194.819
2025,07,16,16,36,49,857,5001.1,200.036
2025,07,16,16,36,49,957,5001.14,200.036
2025,07,16,16,36,50,057,5001.14,185.112
2025,07,16,16,36,50,158,5001.14,185.112
2025,07,16,16,36,50,257,5001.11,185.112
2025,07,16,16,36,50,357,5001.11,183.565
2025,07,16,16,36,50,457,5001.16,183.565
2025,07,16,16,36,50,557,5001.16,183.565
2025,07,16,16,36,50,658,5001.16,209.713
2025,07,16,16,36,50,758,5001.15,209.713
2025,07,16,16,36,50,858,5001.15,56.1281
2025,07,16,16,36,50,958,5001.15,56.1281
2025,07,16,16,36,51,057,5001.09,56.1281
2025,07,16,16,36,51,158,5001.09,105.015
2025,07,16,16,36,51,258,5000.71,105.015
2025,07,16,16,36,51,358,5000.71,134.806
2025,07,16,16,36,51,458,5000.71,134.806
2025,07,16,16,36,51,558,5001.28,134.806
2025,07,16,16,36,51,658,5001.28,98.1948
2025,07,16,16,36,51,758,5001.3,98.1948
2025,07,16,16,36,51,858,5001.3,98.1948
2025,07,16,16,36,51,958,5001.3,11.3982
2025,07,16,16,36,52,058,5000.86,11.3982
2025,07,16,16,36,52,158,5000.86,66.4099
2025,07,16,16,36,52,258,5000.86,66.4099
2025,07,16,16,36,52,358,5001.11,66.4099
2025,07,16,16,36,52,458,5001.11,98.4875
2025,07,16,16,36,52,558,5001.26,98.4875
2025,07,16,16,36,52,658,5001.26,98.4875
2025,07,16,16,36,52,758,5001.26,107.826
2025,07,16,16,36,52,858,5001.18,107.826
2025,07,16,16,36,52,958,5001.18,116.214
2025,07,16,16,36,53,058,5001.18,116.214
2025,07,16,16,36,53,158,5001.12,116.214
